Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-07-12 12:56:32,"Shoulders 23",57m,"Face Pull (Cable)",2,60.0,15.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Face Pull (Cable)",3,60.0,12.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Lateral Raise (Dumbbell)",1,10.0,15.0,0,0.0,"",,
2022-07-12 12:56:32,"Shoulders 23",57m,"Lateral Raise (Dumbbell)",2,10.0,16.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Lateral Raise (Dumbbell)",3,12.5,12.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Y Raise (Cable)",1,10.0,12.0,0,0.0,"",,
2022-07-12 12:56:32,"Shoulders 23",57m,"Y Raise (Cable)",2,10.0,10.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Y Raise (Cable)",3,10.0,8.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Reverse Fly (Cable)",1,10.0,10.0,0,0.0,"",,
2022-07-12 12:56:32,"Shoulders 23",57m,"Reverse Fly (Cable)",2,12.5,7.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Shrug (Dumbbell)",1,45.0,17.0,0,0.0,"",,
2022-07-12 12:56:32,"Shoulders 23",57m,"Shrug (Dumbbell)",2,45.0,14.0,0,0.0,,,
2022-07-12 12:56:32,"Shoulders 23",57m,"Shrug (Dumbbell)",3,45.0,10.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Squat (Barbell)",W,45.0,10.0,0,0.0,"","",
2022-07-14 13:26:29,"Legs 24",56m,"Squat (Barbell)",1,135.0,5.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Squat (Barbell)",2,185.0,5.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Squat (Barbell)",3,205.0,7.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Squat (Barbell)",4,235.0,3.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Lying Leg Curl (Machine)",1,50.0,12.0,0,0.0,"",,
2022-07-14 13:26:29,"Legs 24",56m,"Lying Leg Curl (Machine)",2,55.0,8.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Lying Leg Curl (Machine)",3,55.0,9.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Hip Thrust (Smith Machine)",1,155.0,10.0,0,0.0,"",,
2022-07-14 13:26:29,"Legs 24",56m,"Hip Thrust (Smith Machine)",2,165.0,10.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Hip Thrust (Smith Machine)",3,165.0,10.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Seated Leg Press (Machine)",1,230.0,10.0,0,0.0,"",,
2022-07-14 13:26:29,"Legs 24",56m,"Seated Leg Press (Machine)",2,240.0,12.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Seated Leg Press (Machine)",3,240.0,10.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Hip Adductor (Machine)",1,140.0,12.0,0,0.0,"",,
2022-07-14 13:26:29,"Legs 24",56m,"Hip Adductor (Machine)",2,140.0,13.0,0,0.0,,,
2022-07-14 13:26:29,"Legs 24",56m,"Hip Adductor (Machine)",3,140.0,8.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Bench Press (Barbell)",W,85.0,8.0,0,0.0,"","",
2022-07-15 12:25:29,"Push 24",1h 8m,"Bench Press (Barbell)",1,105.0,6.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Bench Press (Barbell)",2,125.0,7.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Bench Press (Barbell)",3,125.0,5.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Bench Press (Barbell)",4,125.0,6.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Incline Bench Press (Barbell)",W,75.0,8.0,0,0.0,"",,
2022-07-15 12:25:29,"Push 24",1h 8m,"Incline Bench Press (Barbell)",1,95.0,6.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Incline Bench Press (Barbell)",2,105.0,4.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Incline Bench Press (Barbell)",3,95.0,9.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Incline Bench Press (Barbell)",4,95.0,8.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Dip (Assisted)",1,70.0,9.0,0,0.0,"",,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Dip (Assisted)",2,70.0,8.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Dip (Assisted)",F,70.0,8.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Triceps Pushdown (Cable - Straight Bar)",1,90.0,12.0,0,0.0,"",,
2022-07-15 12:25:29,"Push 24",1h 8m,"Triceps Pushdown (Cable - Straight Bar)",2,90.0,10.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Triceps Pushdown (Cable - Straight Bar)",3,90.0,7.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Fly (Cable)",1,20.0,20.0,0,0.0,"Low sets now height... 11",,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Fly (Cable)",2,20.0,19.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Fly (Cable)",3,20.0,10.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Chest Fly (Cable)",D,10.0,7.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Katana Triceps Extension (Cable)",1,15.0,15.0,0,0.0,"",,
2022-07-15 12:25:29,"Push 24",1h 8m,"Katana Triceps Extension (Cable)",2,15.0,16.0,0,0.0,,,
2022-07-15 12:25:29,"Push 24",1h 8m,"Katana Triceps Extension (Cable)",3,15.0,10.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Pull Up (Assisted)",W,100.0,5.0,0,0.0,"","",
2022-07-16 12:04:19,"Pull 24",1h,"Pull Up (Assisted)",1,90.0,6.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Pull Up (Assisted)",2,90.0,6.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Pull Up (Assisted)",F,90.0,5.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Pendlay Row (Barbell)",1,115.0,5.0,0,0.0,"",,
2022-07-16 12:04:19,"Pull 24",1h,"Pendlay Row (Barbell)",2,115.0,4.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Pendlay Row (Barbell)",3,95.0,5.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Lat Pulldown (Cable)",1,130.0,12.0,0,0.0,"",,
2022-07-16 12:04:19,"Pull 24",1h,"Lat Pulldown (Cable)",2,130.0,10.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Lat Pulldown (Cable)",3,130.0,10.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Straight-Arm Pulldown (Cable)",1,65.0,12.0,0,0.0,"",,
2022-07-16 12:04:19,"Pull 24",1h,"Straight-Arm Pulldown (Cable)",2,65.0,12.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Straight-Arm Pulldown (Cable)",3,70.0,8.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Preacher Curl (Machine)",1,30.0,15.0,0,0.0,"",,
2022-07-16 12:04:19,"Pull 24",1h,"Preacher Curl (Machine)",2,35.0,11.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Preacher Curl (Machine)",3,35.0,8.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Preacher Curl (Machine)",D,25.0,6.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Incline Curl (Dumbbell)",1,10.0,12.0,0,0.0,"",,
2022-07-16 12:04:19,"Pull 24",1h,"Incline Curl (Dumbbell)",2,10.0,12.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Incline Curl (Dumbbell)",3,10.0,8.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Hammer Curl (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-07-16 12:04:19,"Pull 24",1h,"Hammer Curl (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-07-16 12:04:19,"Pull 24",1h,"Hammer Curl (Dumbbell)",3,15.0,12.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Seated Overhead Press (Dumbbell)",W,20.0,12.0,0,0.0,"","",
2022-07-17 11:57:47,"Shoulders 24",1h,"Seated Overhead Press (Dumbbell)",1,35.0,8.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Seated Overhead Press (Dumbbell)",2,35.0,6.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Seated Overhead Press (Dumbbell)",3,40.0,6.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Incline Bench Press (Dumbbell)",W,22.5,10.0,0,0.0,"",,
2022-07-17 11:57:47,"Shoulders 24",1h,"Incline Bench Press (Dumbbell)",1,30.0,8.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Incline Bench Press (Dumbbell)",2,30.0,10.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Incline Bench Press (Dumbbell)",3,30.0,8.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Face Pull (Cable)",1,60.0,12.0,0,0.0,"",,
2022-07-17 11:57:47,"Shoulders 24",1h,"Face Pull (Cable)",2,60.0,10.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Face Pull (Cable)",3,60.0,10.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Lateral Raise (Dumbbell)",1,10.0,20.0,0,0.0,"",,
2022-07-17 11:57:47,"Shoulders 24",1h,"Lateral Raise (Dumbbell)",2,10.0,15.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Lateral Raise (Dumbbell)",3,10.0,12.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Shrug (Dumbbell)",1,45.0,20.0,0,0.0,"",,
2022-07-17 11:57:47,"Shoulders 24",1h,"Shrug (Dumbbell)",2,45.0,15.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Shrug (Dumbbell)",3,45.0,15.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Reverse Fly (Cable)",1,12.5,10.0,0,0.0,"",,
2022-07-17 11:57:47,"Shoulders 24",1h,"Reverse Fly (Cable)",2,12.5,10.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Reverse Fly (Cable)",3,10.0,8.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Y Raise (Cable)",1,10.0,12.0,0,0.0,"",,
2022-07-17 11:57:47,"Shoulders 24",1h,"Y Raise (Cable)",2,10.0,15.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Y Raise (Cable)",3,10.0,12.0,0,0.0,,,
2022-07-17 11:57:47,"Shoulders 24",1h,"Seated Overhead Press (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"","",
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Bench Press (Barbell)",1,85.0,9.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Bench Press (Barbell)",2,105.0,10.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Bench Press (Barbell)",3,110.0,9.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Bench Press (Barbell)",4,110.0,8.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Bench Press (Barbell)",5,115.0,7.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Incline Bench Press (Barbell)",W,75.0,8.0,0,0.0,"",,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Incline Bench Press (Barbell)",1,85.0,10.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Incline Bench Press (Barbell)",2,85.0,8.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Incline Bench Press (Barbell)",3,95.0,3.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Incline Bench Press (Barbell)",4,110.0,3.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Dip (Assisted)",1,70.0,10.0,0,0.0,"",,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Dip (Assisted)",F,70.0,9.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Dip (Assisted)",3,70.0,8.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Fly (Cable)",1,20.0,17.0,0,0.0,"",,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Fly (Cable)",2,20.0,9.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Fly (Cable)",D,10.0,6.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Chest Fly (Cable)",3,10.0,10.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Triceps Pushdown (Cable - Straight Bar)",1,90.0,12.0,0,0.0,"",,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Triceps Pushdown (Cable - Straight Bar)",2,90.0,10.0,0,0.0,,,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Katana Triceps Extension (Cable)",1,15.0,8.0,0,0.0,"",,
2022-07-20 12:58:32,"Push 25, skipped legs oops",1h 10m,"Katana Triceps Extension (Cable)",2,15.0,10.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Pull Up (Assisted)",1,90.0,8.0,0,0.0,"","",
2022-07-21 12:39:53,"Pull 25",55m,"Pull Up (Assisted)",2,90.0,6.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Pull Up (Assisted)",3,90.0,5.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Pull Up (Assisted)",4,90.0,6.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Bent Over Row (Barbell)",1,95.0,8.0,0,0.0,"",,
2022-07-21 12:39:53,"Pull 25",55m,"Bent Over Row (Barbell)",2,75.0,9.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Bent Over Row (Barbell)",3,75.0,10.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Lat Pulldown (Cable)",1,130.0,12.0,0,0.0,"",,
2022-07-21 12:39:53,"Pull 25",55m,"Lat Pulldown (Cable)",2,140.0,10.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Lat Pulldown (Cable)",3,140.0,12.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Straight-Arm Pulldown (Cable)",1,65.0,12.0,0,0.0,"",,
2022-07-21 12:39:53,"Pull 25",55m,"Straight-Arm Pulldown (Cable)",2,70.0,12.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Straight-Arm Pulldown (Cable)",3,70.0,10.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Preacher Curl (Machine)",1,35.0,15.0,0,0.0,"",,
2022-07-21 12:39:53,"Pull 25",55m,"Preacher Curl (Machine)",2,35.0,8.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Preacher Curl (Machine)",3,35.0,11.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Incline Curl (Dumbbell)",1,12.5,12.0,0,0.0,"",,
2022-07-21 12:39:53,"Pull 25",55m,"Incline Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Incline Curl (Dumbbell)",3,12.5,12.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Hammer Curl (Dumbbell)",1,17.5,10.0,0,0.0,"",,
2022-07-21 12:39:53,"Pull 25",55m,"Hammer Curl (Dumbbell)",2,17.5,6.0,0,0.0,,,
2022-07-21 12:39:53,"Pull 25",55m,"Hammer Curl (Dumbbell)",3,17.5,8.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Overhead Press (Barbell)",1,65.0,8.0,0,0.0,"","",
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Overhead Press (Barbell)",2,75.0,6.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Overhead Press (Barbell)",3,85.0,5.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Overhead Press (Barbell)",4,90.0,3.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Overhead Press (Barbell)",5,95.0,2.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Chest Dip (Assisted)",1,70.0,10.0,0,0.0,"",,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Chest Dip (Assisted)",2,60.0,8.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Chest Dip (Assisted)",3,50.0,6.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Face Pull (Cable)",1,65.0,12.0,0,0.0,"",,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Face Pull (Cable)",2,65.0,9.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Face Pull (Cable)",3,65.0,10.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Lateral Raise (Dumbbell)",1,12.5,16.0,0,0.0,"",,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Lateral Raise (Dumbbell)",2,12.5,17.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Lateral Raise (Dumbbell)",3,12.5,19.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Reverse Fly (Cable)",1,12.5,12.0,0,0.0,"",,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Reverse Fly (Cable)",2,12.5,8.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Reverse Fly (Cable)",D,10.0,6.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Y Raise (Cable)",1,12.5,9.0,0,0.0,"",,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Y Raise (Cable)",D,10.0,6.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Y Raise (Cable)",2,10.0,10.0,0,0.0,,,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Bicycle Crunch",1,0,10.0,0,0.0,"",,
2022-07-22 13:13:06,"Shoulders 25",1h 11m,"Push Up",1,0,13.0,0,0.0,"",,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Squat (Barbell)",W,45.0,10.0,0,0.0,"","",
2022-07-24 13:58:21,"Legs 26",1h 4m,"Squat (Barbell)",1,135.0,9.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Squat (Barbell)",2,185.0,8.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Squat (Barbell)",3,225.0,3.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Seated Leg Press (Machine)",1,230.0,12.0,0,0.0,"",,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Seated Leg Press (Machine)",2,240.0,14.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Seated Leg Press (Machine)",3,250.0,12.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Lying Leg Curl (Machine)",1,55.0,10.0,0,0.0,"",,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Lying Leg Curl (Machine)",2,60.0,12.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Lying Leg Curl (Machine)",3,60.0,9.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Hip Adductor (Machine)",1,140.0,11.0,0,0.0,"",,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Hip Adductor (Machine)",2,140.0,14.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Hip Thrust (Smith Machine)",1,165.0,10.0,0,0.0,"",,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Hip Thrust (Smith Machine)",2,165.0,12.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Hip Thrust (Smith Machine)",3,165.0,8.0,0,0.0,,,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Seated Calf Raise (Plate Loaded)",1,115.0,14.0,0,0.0,"",,
2022-07-24 13:58:21,"Legs 26",1h 4m,"Seated Calf Raise (Plate Loaded)",2,115.0,15.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Chest Dip (Assisted)",1,50.0,10.0,0,0.0,"","",
2022-07-25 08:06:24,"Push 26",1h 4m,"Chest Dip (Assisted)",2,50.0,8.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"",,
2022-07-25 08:06:24,"Push 26",1h 4m,"Bench Press (Barbell)",1,85.0,10.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Bench Press (Barbell)",2,105.0,8.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Bench Press (Barbell)",3,125.0,5.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Bench Press (Barbell)",4,135.0,4.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Bench Press (Barbell)",5,140.0,2.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Incline Bench Press (Barbell)",W,75.0,10.0,0,0.0,"",,
2022-07-25 08:06:24,"Push 26",1h 4m,"Incline Bench Press (Barbell)",1,85.0,8.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Incline Bench Press (Barbell)",2,95.0,5.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Incline Bench Press (Barbell)",3,105.0,3.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Incline Bench Press (Barbell)",4,115.0,3.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,90.0,13.0,0,0.0,"",,
2022-07-25 08:06:24,"Push 26",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,90.0,8.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,90.0,12.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Chest Fly (Cable)",1,20.0,20.0,0,0.0,"",,
2022-07-25 08:06:24,"Push 26",1h 4m,"Chest Fly (Cable)",2,20.0,17.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Chest Fly (Cable)",3,10.0,12.0,0,0.0,,,
2022-07-25 08:06:24,"Push 26",1h 4m,"Katana Triceps Extension (Cable)",1,20.0,18.0,0,0.0,"",,
2022-07-26 13:03:59,"Pull 26",50m,"Pull Up (Assisted)",1,90.0,9.0,0,0.0,"","",
2022-07-26 13:03:59,"Pull 26",50m,"Pull Up (Assisted)",2,80.0,6.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Pull Up (Assisted)",3,80.0,5.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Lat Pulldown (Cable)",1,140.0,10.0,0,0.0,"",,
2022-07-26 13:03:59,"Pull 26",50m,"Lat Pulldown (Cable)",2,140.0,14.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Lat Pulldown (Cable)",3,140.0,10.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Straight-Arm Pulldown (Cable)",1,70.0,11.0,0,0.0,"",,
2022-07-26 13:03:59,"Pull 26",50m,"Straight-Arm Pulldown (Cable)",2,70.0,10.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Straight-Arm Pulldown (Cable)",3,70.0,8.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Preacher Curl (Machine)",1,35.0,12.0,0,0.0,"",,
2022-07-26 13:03:59,"Pull 26",50m,"Preacher Curl (Machine)",2,35.0,12.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Preacher Curl (Machine)",3,35.0,9.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Preacher Curl (Machine)",D,30.0,6.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Incline Curl (Dumbbell)",1,15.0,12.0,0,0.0,"",,
2022-07-26 13:03:59,"Pull 26",50m,"Incline Curl (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Incline Curl (Dumbbell)",3,15.0,12.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Hammer Curl (Dumbbell)",1,17.5,10.0,0,0.0,"",,
2022-07-26 13:03:59,"Pull 26",50m,"Hammer Curl (Dumbbell)",2,17.5,7.0,0,0.0,,,
2022-07-26 13:03:59,"Pull 26",50m,"Hammer Curl (Dumbbell)",3,17.5,8.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Overhead Press (Barbell)",1,65.0,10.0,0,0.0,"","",
2022-07-27 15:13:25,"Shoulders 26",57m,"Overhead Press (Barbell)",2,75.0,8.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Overhead Press (Barbell)",3,85.0,5.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Overhead Press (Barbell)",F,90.0,3.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Overhead Press (Barbell)",5,95.0,2.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Overhead Press (Barbell)",6,100.0,1.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Incline Bench Press (Dumbbell)",1,35.0,9.0,0,0.0,"",,
2022-07-27 15:13:25,"Shoulders 26",57m,"Incline Bench Press (Dumbbell)",2,35.0,9.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Incline Bench Press (Dumbbell)",3,35.0,9.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Incline Bench Press (Dumbbell)",4,35.0,6.0,0,0.0,,,
2022-07-27 15:13:25,"Shoulders 26",57m,"Lateral Raise (Dumbbell)",1,12.5,20.0,0,0.0,"",,
